pr_auc,roc_auc,balanced_accuracy,f1,p_at_5,p_at_10,ef_at_5
0.0065520106918035,-0.011344889911271805,0.10190231679263895,0.17466839271308232,0.030303030303030387,0.03951367781155013,0.2345098039215694
0.03186084281561602,-0.0022392226937681947,0.0885573885573886,0.13050782516431375,0.030303030303030276,0.024316109422492405,0.22651515151515067
0.03175972503999991,-0.009033455044519245,0.11132845923804846,0.1889884716851577,0.012121212121212088,0.033434650455927084,0.09723577235772307
0.04922605707268657,-0.003035507185408459,0.09789428186333948,0.18810801416436754,0.036363636363636376,0.060790273556230956,0.28274231678487016
0.03814049126666513,-0.006477703698138382,0.07787944219229281,0.12638150289017336,0.030303030303030387,0.03951367781155013,0.23286604361370777
0.05599628346064811,0.008467518485093195,0.11195118668756632,0.17674233156630875,0.06666666666666665,0.10638297872340424,0.4938438438438437
0.035961293174765874,-0.00660660511434219,0.09314716902374309,0.1290463692038496,0.030303030303030387,0.039513677811550185,0.2367379255740305
0.07679670688660467,0.01532710280373839,0.11790628245067492,0.1693670787551727,0.10909090909090913,0.09422492401215804,0.8970000000000002
0.030754439590029936,-0.009326238871693482,0.09389698139698133,0.14040127678978565,0.018181818181818188,0.03951367781155013,0.13590909090909076
0.026817629344720872,-0.0036794481763549047,0.07672819214461202,0.12805710819926786,0.030303030303030276,0.04863221884498481,0.24428104575163356
0.05189855892189804,0.027263180004200804,0.10185507246376813,0.15811653793439137,0.054545454545454564,0.039513677811550185,0.43333333333333357
0.06132973118421031,-0.003922315798274401,0.09572170932255442,0.14897417091957907,0.10909090909090913,0.07902735562310037,0.8229357798165138
0.055090399693324354,0.00311531190926273,0.09402898550724637,0.1384944094589385,0.042424242424242364,0.06079027355623101,0.337037037037037
0.02299077604461225,-0.01275749063670406,0.08190773968763532,0.12580506494720123,0.036363636363636376,0.039513677811550185,0.2712018140589567
0.005203563366486197,-0.02149966202829645,0.08783185325035547,0.1223575367647059,0.036363636363636376,0.04863221884498481,0.26343612334801847
0.06586639748692352,0.016703449858435304,0.11722322335496449,0.1637276712687299,0.06060606060606066,0.07902735562310031,0.48381877022653796
0.055072702028507725,-0.00959419348263646,0.10906766732910378,0.19616394481273525,0.1454545454545454,0.06686930091185411,1.0848072562358269
0.07025938447213909,0.019902912621359237,0.11577413057995578,0.1723449558055235,0.10303030303030303,0.07294832826747721,0.8367078189300408
0.046502615732269326,0.006858750074128062,0.10402663526461586,0.16805555555555557,-0.0060606060606061,0.06990881458966564,-0.04861788617886198
0.08472075762602954,0.017613374958922123,0.09653590207032536,0.148611920015531,0.10303030303030314,0.10030395136778114,0.7973333333333343
0.047999813389310475,0.006691946236846991,0.08037656630699619,0.12783524414066474,0.07878787878787874,0.04559270516717323,0.6229166666666668
0.03689952309409439,-0.018672394143347537,0.09129746483975199,0.13582339288605816,0.06060606060606066,0.0,0.4909688013136293
0.035457568911703874,-0.016812783104266926,0.09786117588215815,0.13587270178910055,0.024242424242424176,0.06382978723404253,0.2034013605442171
0.05655531496804922,0.010670996697166535,0.12421182382781026,0.19183040141698104,0.06666666666666665,0.05775075987841943,0.49273408239700345
0.05165221956736127,0.0007841397419561247,0.08535644825967403,0.106842732130155,0.07878787878787885,0.030395136778115506,0.6430107526881725
0.04983442029437085,0.0004344209572751945,0.11226245761028064,0.18412871197314928,0.030303030303030276,0.05471124620060791,0.2413236481033083
0.05616238154040326,-0.005911929017416995,0.10137857377587911,0.16007743549046494,0.08484848484848495,0.06382978723404259,0.6566274509803929
0.043853592162154564,0.005081525341345983,0.1203196369450622,0.17880693027504624,0.042424242424242364,0.03647416413373861,0.3267759562841528
0.046173019698556306,0.007969186984424392,0.08413788366572039,0.11236674264925972,0.036363636363636376,0.05775075987841943,0.3051020408163261
0.04444832872051818,-0.0056918939069299235,0.0847687183614313,0.12991370168574254,0.08484848484848484,0.060790273556230956,0.7029387069689337
0.08030985701004167,0.00289990848546795,0.10731748862748236,0.1605534494942199,0.09090909090909083,0.07294832826747716,0.7170263788968816
0.04112441278931822,0.011300217788667188,0.10538565122700583,0.17324094443725516,0.024242424242424176,0.07294832826747721,0.18456790123456734
0.026563667925738277,-0.0025058598941594123,0.08787706707263043,0.13563058359438446,0.024242424242424288,0.024316109422492405,0.18329501915708857
0.03493795271537531,-0.011074424248473824,0.09526726474744296,0.15555364548638717,0.054545454545454564,0.09422492401215804,0.3969026548672572
0.07975930859046398,0.004940027497273958,0.10602016466758324,0.21906482892203755,0.048484848484848464,0.08510638297872336,0.35835205992509334
0.05420732654241084,0.0189119419118553,0.11543285610687193,0.20042544287906267,0.06060606060606066,0.09118541033434652,0.4277539341917027
0.0805066302124906,0.0346460197991284,0.12900282634275828,0.2227805415512003,0.06666666666666665,0.1003039513677812,0.513505074160812
0.04087474146075376,0.009323375458512917,0.09605051340062642,0.13911364849878838,0.006060606060605989,0.05471124620060791,0.04791666666666572
0.03967474870073273,-0.004527875922532565,0.12553571850397027,0.18000611335446198,0.07272727272727275,0.05775075987841949,0.5805825242718452
0.06123647001897936,0.007946858518688371,0.11445116436087543,0.18477023905654358,0.1393939393939394,0.06686930091185406,1.039606953892668
0.031012309977050734,0.002692602231153751,0.0936019540224231,0.12941863862109265,0.012121212121212088,0.06990881458966564,0.09358372456963959
0.01724625137825775,-0.017014017360998612,0.10145450794305755,0.14213348719602215,0.030303030303030387,0.06079027355623101,0.2448812448812454
0.03987401027910398,0.0013375626390994544,0.10933233857369773,0.194503364994511,0.0060606060606061,0.07294832826747721,0.04469357249626338
