pr_auc,roc_auc,balanced_accuracy,f1,p_at_5,p_at_10,ef_at_5
0.06648455200653458,0.026951298376905353,0.1270211826862585,0.2165958829177872,0.16463414634146334,0.09451219512195119,0.7578728002469894
0.08366498824062407,0.034295433883691606,0.15575207484090436,0.24388013596364017,0.12195121951219512,0.125,0.6140712945590994
0.13053293036227365,0.05009880168959957,0.15295963180507965,0.2555538447720595,0.25,0.1859756097560975,1.2015418502202642
0.09671757898640376,0.04050753353634995,0.14115257137373216,0.21127279451110698,0.13414634146341464,0.09756097560975607,0.6734064043094419
0.1017816148389129,0.03959416982672792,0.1528331487633814,0.2638558158493157,0.16463414634146345,0.12804878048780488,0.7775578080456129
0.11466011631789569,0.06312750478265117,0.14669386144973684,0.221384282144151,0.16463414634146334,0.13109756097560976,0.8201637153357835
0.05667267562963929,0.027194591416813685,0.13734744268077603,0.21699814048109656,0.15243902439024393,0.10060975609756106,0.7699582204155377
0.09384818655867022,0.043030886988041916,0.13361541031065594,0.21964728575365122,0.1707317073170732,0.11280487804878048,0.7903887949770585
0.10753528531448797,0.04833404613235248,0.13614746386108967,0.2114286152211231,0.18902439024390238,0.13414634146341464,0.9165582655826556
0.07907933616120899,0.05202159046675392,0.1490799944265545,0.23285068426197453,0.060975609756097615,0.125,0.2834846175166299
0.11896309856670034,0.05466500271170238,0.1430629989678035,0.2564028830024516,0.21341463414634154,0.14329268292682928,1.0664215229938558
0.09801161691269256,0.04773529120183817,0.15566104304317152,0.2417827451412211,0.1707317073170731,0.08231707317073178,0.8531372183950845
0.09074551992127022,0.04109731059988042,0.14657434600532993,0.23647825349015716,0.1585365853658537,0.15243902439024382,0.7619533684323625
0.11075678273236883,0.045604938271604945,0.14995767195767196,0.2456284736055142,0.15243902439024393,0.16158536585365846,0.7699582204155377
0.1042523403759949,0.054417156825299795,0.14456496829883125,0.24599237762458998,0.18292682926829273,0.13414634146341453,0.8689688130553295
0.09995332371430254,0.047549010934569425,0.14113092289182216,0.23428420646988585,0.14634146341463405,0.1554878048780488,0.6803630820399111
0.11796022861362326,0.05791179345834563,0.15046967846868753,0.23471040489031025,0.2195121951219513,0.15243902439024393,1.1606840301036292
0.11080400764940335,0.039561334426871264,0.1329790208486723,0.22218718048415198,0.13414634146341464,0.1707317073170731,0.6693002676977993
0.09210352399188176,0.04160528661214424,0.13359888384507757,0.20878218801095422,0.13414634146341453,0.13109756097560976,0.6612364090508374
0.09162695801726944,0.04124071322436851,0.13029546233855294,0.21574793145615956,0.1707317073170732,0.07621951219512202,0.8303192838763453
